symbol,company_name,year,quarter,call_datetime,pres_pos,pres_neg,pres_neu,qa_pos,qa_neg,qa_neu,sentiment_mismatch_pos,sentiment_mismatch_neg,evasion_index,abnormal_return_5d
CAT,Caterpillar Inc.,2018,4,2019-01-28 11:00:00,0.033465676,0.020385347,0.9461489,0.5001003,0.209314,0.2905856,-0.46663463,-0.18892866,0.009724644,-0.06625155158011027
CAT,Caterpillar Inc.,2018,3,2018-10-23 11:00:00,0.027175168,0.03174399,0.9410808,0.49862602,0.052077062,0.44929686,-0.47145087,-0.020333074,0.012209717,-0.06082615003619629
CAT,Caterpillar Inc.,2018,2,2018-07-30 11:00:00,0.018334614,0.061998438,0.9196669,0.45488575,0.07698458,0.46812966,-0.43655112,-0.014986139,0.008582977,-0.03280853043776971
CAT,Caterpillar Inc.,2018,1,2018-04-24 11:00:00,0.024234485,0.028556265,0.94720924,0.54806024,0.06237304,0.38956663,-0.52382576,-0.033816773,0.009440946,-0.05634624126853731
CAT,Caterpillar Inc.,2019,3,2019-10-23 08:30:00,0.32859904,0.54414755,0.12725347,0.18573715,0.24597557,0.56828725,0.14286189,0.298172,0.18673864,0.03279283088468096
CHRW,"C.H. Robinson Worldwide, Inc.",2015,4,2016-02-03 08:30:00,0.029117092,0.02089224,0.94999063,0.34277225,0.13215995,0.5250678,-0.31365514,-0.11126771,0.015288448,0.10801651630195863
CHRW,"C.H. Robinson Worldwide, Inc.",2015,3,2015-10-28 08:30:00,0.02981527,0.020920454,0.94926435,0.44195664,0.10234796,0.4556955,-0.41214138,-0.08142751,0.013586684,-0.03591765191090171
CHRW,"C.H. Robinson Worldwide, Inc.",2015,2,2015-07-29 08:30:00,0.029117092,0.02089224,0.94999063,0.39870277,0.04799975,0.5532975,-0.3695857,-0.02710751,0.016110415,0.05050073856296568
CHRW,"C.H. Robinson Worldwide, Inc.",2015,1,2015-04-28 08:30:00,0.028676316,0.022018276,0.9493055,0.39618814,0.10336391,0.5004479,-0.3675118,-0.08134563,0.014351003,-0.06257406455001324
CHRW,"C.H. Robinson Worldwide, Inc.",2016,4,2017-02-01 08:30:00,0.028807359,0.02472564,0.946467,0.30562946,0.19443673,0.4999338,-0.2768221,-0.16971108,0.014401773,-0.006012995924591171
CHRW,"C.H. Robinson Worldwide, Inc.",2016,3,2016-10-26 08:30:00,0.022336373,0.029122148,0.9485415,0.29578352,0.3172387,0.38697776,-0.27344716,-0.28811654,0.008643679,0.007128712562855622
CHRW,"C.H. Robinson Worldwide, Inc.",2016,2,2016-07-27 08:30:00,0.029844768,0.02343024,0.9467251,0.30070654,0.16739145,0.53190196,-0.27086177,-0.1439612,0.01587449,-0.0439529000313582
CHRW,"C.H. Robinson Worldwide, Inc.",2016,1,2016-04-27 08:30:00,0.037510406,0.029366571,0.933123,0.36362937,0.13160732,0.50476336,-0.32611898,-0.102240756,0.01893388,-0.033036700049113694
CHRW,"C.H. Robinson Worldwide, Inc.",2017,3,2017-11-01 08:30:00,0.022336373,0.029122148,0.9485415,0.33980706,0.22578515,0.43440774,-0.3174707,-0.196663,0.009703093,0.019316596088446446
CHRW,"C.H. Robinson Worldwide, Inc.",2017,1,2017-04-26 08:30:00,0.022336373,0.029122148,0.9485415,0.24171813,0.24303244,0.5152494,-0.21938175,-0.2139103,0.011508802,-0.06311924357688163
CHRW,"C.H. Robinson Worldwide, Inc.",2018,3,2018-10-31 08:30:00,0.021388933,0.028258765,0.95035225,0.56047446,0.103424616,0.33610103,-0.5390855,-0.07516585,0.007188842,-0.01970809540832938
CHRW,"C.H. Robinson Worldwide, Inc.",2018,2,2018-08-01 08:30:00,0.021388933,0.028258765,0.95035225,0.53937036,0.16448171,0.29614788,-0.5179814,-0.13622294,0.006334287,0.0269312540068686
CHRW,"C.H. Robinson Worldwide, Inc.",2018,1,2018-05-02 08:30:00,0.021388933,0.028258765,0.95035225,0.49347383,0.10790493,0.39862126,-0.47208488,-0.07964617,0.008526083,-0.09517859519645627
CMI,Cummins Inc.,2015,4,2015-11-11 10:00:00,0.033804,0.02825032,0.9379458,0.45026985,0.23467092,0.3150593,-0.41646585,-0.2064206,0.010650264,-0.04322113176909008
CMI,Cummins Inc.,2015,3,2015-07-30 09:00:00,0.026425065,0.027748635,0.9458263,0.45320743,0.123686746,0.42310587,-0.42678237,-0.09593811,0.0111806,-0.011858796998269272
CMI,Cummins Inc.,2015,2,2015-04-29 09:00:00,0.03940404,0.019595876,0.94100004,0.51996595,0.2028817,0.27715233,-0.4805619,-0.18328582,0.010920921,0.031448270267081045
CMI,Cummins Inc.,2015,1,2015-01-28 09:00:00,0.025667485,0.030196056,0.94413656,0.2724748,0.25410187,0.47342333,-0.2468073,-0.22390582,0.012151586,0.007391214658693331
CMI,Cummins Inc.,2016,4,2017-02-09 10:00:00,0.057426542,0.0159439,0.9266296,0.19155906,0.10703929,0.70140177,-0.13413252,-0.09109539,0.04027908,0.021717254938453362
CMI,Cummins Inc.,2016,3,2016-08-03 10:00:00,0.0288224,0.024021577,0.9471561,0.45348242,0.2389862,0.30753136,-0.42466003,-0.21496461,0.008863792,0.03299801200217964
CMI,Cummins Inc.,2016,2,2016-05-04 12:45:00,0.032037646,0.031023502,0.9369388,0.33334368,0.34571928,0.32093704,-0.30130604,-0.31469578,0.010282067,-0.033243191492648066
CMI,Cummins Inc.,2016,1,2016-02-03 11:00:00,0.030519508,0.024556125,0.9449244,0.3770259,0.28157744,0.3413967,-0.3465064,-0.2570213,0.010419259,0.10961298025651353
CMI,Cummins Inc.,2017,4,2017-11-15 10:00:00,0.03053362,0.03343142,0.93603486,0.61648005,0.049073298,0.33444664,-0.58594644,-0.01564188,0.010211866,-0.034647886141125704
CMI,Cummins Inc.,2017,3,2017-08-05 10:00:00,0.7971199,0.04457007,0.15831001,0.25333843,0.10148437,0.64517725,0.5437815,-0.056914303,0.51428366,-0.020038439868858907
CMI,Cummins Inc.,2017,2,2017-05-03 10:00:00,0.02592548,0.02878917,0.94528526,0.4455504,0.20649032,0.34795925,-0.41962492,-0.17770115,0.00902101,-0.011759013178777885
CMI,Cummins Inc.,2017,1,2017-05-02 10:00:00,0.05588876,0.016197864,0.92791337,0.24566974,0.034819894,0.71951026,-0.18978098,-0.01862203,0.040212538,0.038826954670908416
CMI,Cummins Inc.,2018,4,2018-11-14 09:00:00,0.029511442,0.023975177,0.9465135,0.5577266,0.06502196,0.3772514,-0.52821517,-0.041046783,0.011133232,0.03798106605648312
CMI,Cummins Inc.,2018,3,2018-08-01 09:00:00,0.025042506,0.023875967,0.95108145,0.67204064,0.08300822,0.2449511,-0.6469981,-0.059132256,0.006134189,-0.018765206512416917
CMI,Cummins Inc.,2018,2,2018-05-06 09:00:00,0.84088117,0.01664355,0.1424753,0.4612305,0.023817744,0.51495177,0.37965068,-0.007174194,0.43301323,-0.022833195769862605
CMI,Cummins Inc.,2018,1,2018-05-01 11:00:00,0.025372434,0.03162157,0.943006,0.42581546,0.14962146,0.42456293,-0.40044302,-0.11799988,0.010772195,-0.09577734405783658
CPRT,"Copart, Inc.",2018,4,2018-09-19 11:00:00,0.53453004,0.14983378,0.31563616,0.23130345,0.050212905,0.7184836,0.3032266,0.09962088,0.38405108,-0.19567823501213408
CPRT,"Copart, Inc.",2018,3,2018-05-25 11:00:00,0.65646046,0.13795634,0.20558324,0.3268378,0.026101612,0.6470606,0.32962266,0.111854725,0.42476967,0.05749813161182182
CPRT,"Copart, Inc.",2018,2,2018-02-26 11:00:00,0.66952205,0.06402555,0.26645243,0.20072225,0.02616288,0.7731149,0.4687998,0.037862673,0.51761746,0.025203199874378458
CPRT,"Copart, Inc.",2018,1,2017-11-22 11:00:00,0.653107,0.106313445,0.2405796,0.26830253,0.049949933,0.68174756,0.38480446,0.05636351,0.4452541,0.15734170516597873
CPRT,"Copart, Inc.",2019,4,2019-09-05 11:00:00,0.26886407,0.079614185,0.65152174,0.14788584,0.041600533,0.8105135,0.12097822,0.038013652,0.21791795,0.04455594207184038
CPRT,"Copart, Inc.",2019,3,2019-05-23 09:00:00,0.7047114,0.098141655,0.197147,0.11744098,0.023416337,0.85914266,0.5872704,0.074725315,0.6054476,0.13974134376945657
CPRT,"Copart, Inc.",2019,2,2019-02-21 11:00:00,0.539825,0.09793019,0.3622448,0.17714489,0.04836514,0.77448994,0.36268014,0.049565054,0.41808906,0.09712099773150233
CPRT,"Copart, Inc.",2019,1,2018-11-21 11:00:00,0.43115285,0.1406007,0.4282464,0.20196939,0.03309616,0.7649345,0.22918347,0.10750453,0.32980368,0.056931054553734844
CSX,CSX Corporation,2015,4,2016-01-13 08:30:00,0.2761668,0.5554424,0.1683908,0.18040277,0.22367096,0.5959263,0.095764026,0.33177143,0.16457506,-0.020592949873052116
CSX,CSX Corporation,2015,3,2015-10-14 08:30:00,0.22756855,0.5316729,0.24075858,0.3228891,0.14878596,0.52832496,-0.09532054,0.38288695,0.120230146,-0.015550789819598412
CSX,CSX Corporation,2015,2,2015-07-15 08:30:00,0.2536728,0.5215386,0.22478846,0.3418195,0.18459605,0.47358435,-0.08814669,0.33694255,0.12013547,-0.018056300799324018
CSX,CSX Corporation,2015,1,2015-04-15 08:30:00,0.43778202,0.31687903,0.24533899,0.16472903,0.17224456,0.6630264,0.273053,0.14463447,0.29026103,0.08605694738590895
CSX,CSX Corporation,2017,4,2018-01-17 16:30:00,0.024058932,0.032922104,0.9430189,0.21765526,0.14522563,0.63711905,-0.19359632,-0.112303525,0.0153284045,-0.03995944906071187
CSX,CSX Corporation,2017,3,2017-10-17 08:30:00,0.025419356,0.034965016,0.9396157,0.25874934,0.08853262,0.65271807,-0.23332998,-0.053567603,0.016591674,0.023706344350624922
CSX,CSX Corporation,2017,2,2017-07-19 08:30:00,0.028228244,0.03424505,0.93752664,0.15930402,0.12154716,0.7191488,-0.13107578,-0.08730211,0.020300308,-0.054216310364697394
CSX,CSX Corporation,2017,1,2017-04-20 08:30:00,0.4726171,0.13617627,0.39120668,0.13906409,0.03456715,0.8263687,0.33355302,0.101609126,0.39055598,0.07041129508893043
CSX,CSX Corporation,2016,4,2017-01-18 08:30:00,0.52928984,0.29994297,0.17076722,0.25690955,0.068996534,0.6740938,0.2723803,0.23094644,0.356791,0.2412203636854037
CSX,CSX Corporation,2016,3,2016-10-13 08:30:00,0.22360082,0.5845993,0.1917999,0.3059283,0.118229344,0.57584244,-0.08232747,0.46637,0.12875885,0.003293728928792665
CSX,CSX Corporation,2016,2,2016-07-14 13:45:00,0.17600997,0.6086731,0.21531695,0.2917476,0.17823626,0.5300161,-0.11573763,0.43043685,0.09328812,-0.0013109840501395222
CSX,CSX Corporation,2016,1,2016-04-13 08:30:00,0.19523032,0.5071473,0.29762244,0.17041606,0.35249603,0.47708786,0.024814263,0.15465128,0.09314202,0.04149354353568114
CSX,CSX Corporation,2018,3,2018-10-17 16:30:00,0.5622455,0.20993784,0.22781661,0.2294817,0.052078094,0.7184402,0.3327638,0.15785974,0.40393975,-0.024201746467453614
CSX,CSX Corporation,2018,2,2018-07-18 16:30:00,0.600371,0.1836931,0.21593581,0.2215377,0.04084131,0.73762095,0.3788333,0.14285178,0.44284624,0.019641689702882423
CSX,CSX Corporation,2018,1,2018-04-18 16:30:00,0.5185035,0.3105525,0.17094399,0.18375,0.08252379,0.73372626,0.33475348,0.22802871,0.38043964,-0.013616806268056027
CTAS,Cintas Corporation,2015,4,2015-07-16 17:00:00,0.4649942,0.16531841,0.36968738,0.20477065,0.07382988,0.7213994,0.26022354,0.09148853,0.33544654,-0.00814003194416301
CTAS,Cintas Corporation,2015,3,2015-03-18 17:00:00,0.16697931,0.40273142,0.43028927,0.22840285,0.059394307,0.7122029,-0.06142354,0.34333712,0.11892315,-0.03773214722566884
CTAS,Cintas Corporation,2015,2,2014-12-18 17:00:00,0.37238845,0.35061297,0.2769986,0.31373024,0.086843506,0.5994263,0.058658212,0.26376945,0.22321944,0.05396325822635782
CTAS,Cintas Corporation,2015,1,2014-09-29 17:00:00,0.23469101,0.4352349,0.33007413,0.350663,0.043578338,0.6057587,-0.115972,0.39165658,0.14216612,0.06359123769079617
CTAS,Cintas Corporation,2016,4,2016-07-19 17:00:00,0.42336288,0.32478902,0.25184807,0.33778086,0.08315089,0.5790683,0.08558202,0.24163812,0.24515602,0.10689737110879095
CTAS,Cintas Corporation,2016,3,2016-03-22 17:00:00,0.5937445,0.22802864,0.17822681,0.21186613,0.072217345,0.7159165,0.38187838,0.1558113,0.4250715,-0.010825850547744946
CTAS,Cintas Corporation,2016,2,2015-12-21 17:00:00,0.54998845,0.21397476,0.23603673,0.24381585,0.06515566,0.69102854,0.3061726,0.14881909,0.38005772,0.013080344597342947
CTAS,Cintas Corporation,2016,1,2015-09-24 17:00:00,0.24873683,0.06947336,0.6817899,0.71532947,0.011410227,0.27326033,-0.46659264,0.058063135,0.0679699,-0.008037751618194002
CTAS,Cintas Corporation,2017,4,2017-07-21 17:00:00,0.6649767,0.22624508,0.10877818,0.14840478,0.083767764,0.76782745,0.51657194,0.1424773,0.5105874,-0.024955269770215248
CTAS,Cintas Corporation,2017,3,2017-03-22 17:00:00,0.5670692,0.21133389,0.22159694,0.25900456,0.11435082,0.6266446,0.3080646,0.09698307,0.35535085,0.012635383389810856
CTAS,Cintas Corporation,2017,2,2016-12-22 17:00:00,0.64094406,0.20005874,0.15899718,0.22591011,0.0754733,0.6986166,0.41503394,0.12458544,0.44777417,-0.030008942757362038
CTAS,Cintas Corporation,2017,1,2016-09-27 17:00:00,0.47231153,0.1383837,0.38930482,0.16261007,0.029959083,0.8074308,0.30970144,0.10842462,0.38135886,-0.022035682194613878
CTAS,Cintas Corporation,2018,4,2018-07-19 17:00:00,0.5838314,0.121762335,0.2944062,0.21794868,0.032968003,0.7490834,0.36588275,0.088794336,0.43733844,0.053491780072423355
CTAS,Cintas Corporation,2018,3,2018-03-22 00:00:00,0.5923032,0.08701789,0.32067886,0.25379273,0.070118785,0.6760885,0.33851048,0.016899101,0.4004494,0.010564149147761864
CTAS,Cintas Corporation,2018,2,2017-12-21 17:00:00,0.5217156,0.17435917,0.30392525,0.19957258,0.078975916,0.7214515,0.32214302,0.09538326,0.3763925,-0.021725242269453705
CTAS,Cintas Corporation,2018,1,2017-09-26 17:00:00,0.56788456,0.2925726,0.13954288,0.3833964,0.08507918,0.5315245,0.18448818,0.20749341,0.30184454,0.06517683298065113
CTAS,Cintas Corporation,2019,4,2019-07-16 17:00:00,0.4430303,0.14636509,0.41060466,0.38245714,0.03445427,0.5830886,0.06057316,0.11191082,0.2583259,0.08867734235453612
CTAS,Cintas Corporation,2019,3,2019-03-21 17:00:00,0.5388997,0.2295503,0.23154992,0.2066977,0.12301332,0.67028904,0.33220202,0.106536984,0.36121857,-0.021704007239308168
CTAS,Cintas Corporation,2019,2,2018-12-20 17:00:00,0.5610147,0.16472948,0.27425584,0.3169389,0.0561706,0.6268906,0.2440758,0.10855888,0.35169485,0.040294947652493265
CTAS,Cintas Corporation,2019,1,2018-09-25 17:00:00,0.46236688,0.27862912,0.25900406,0.37865528,0.056622304,0.5647224,0.083711594,0.22200683,0.26110893,-0.08286422152578497
DAL,"Delta Air Lines, Inc.",2015,4,2016-01-19 10:00:00,0.035836607,0.031451337,0.9327121,0.38628948,0.21843313,0.3952774,-0.35045287,-0.1869818,0.014165401,0.023788380967223223
DAL,"Delta Air Lines, Inc.",2015,3,2015-10-14 10:00:00,0.024005786,0.033983625,0.9420106,0.4023226,0.17259824,0.42507917,-0.37831682,-0.13861462,0.010204359,0.028215673101132762
DAL,"Delta Air Lines, Inc.",2015,2,2015-07-15 10:00:00,0.032602057,0.023646552,0.9437514,0.41514528,0.18377744,0.4010772,-0.3825432,-0.16013089,0.013075942,0.03326484130722263
DAL,"Delta Air Lines, Inc.",2015,1,2015-04-15 10:00:00,0.514687,0.32122278,0.16409022,0.053361494,0.016779771,0.92985874,0.4613255,0.304443,0.4785862,0.07430052392858905
DAL,"Delta Air Lines, Inc.",2016,4,2017-01-12 10:00:00,0.025742386,0.03388457,0.94037306,0.37247908,0.18062823,0.44689265,-0.3467367,-0.14674366,0.011504083,-0.016511383576232847
DAL,"Delta Air Lines, Inc.",2016,3,2016-10-13 10:00:00,0.37470993,0.38162166,0.24366844,0.12780112,0.11405692,0.75814193,0.24690881,0.26756474,0.2840833,0.05475764489509809
DAL,"Delta Air Lines, Inc.",2016,2,2016-07-14 10:00:00,0.34281003,0.44419685,0.2129931,0.19197482,0.332708,0.47531718,0.15083522,0.11148885,0.1629435,-0.03220790000647168
DAL,"Delta Air Lines, Inc.",2016,1,2016-04-14 10:00:00,0.026567787,0.037375346,0.9360568,0.34606406,0.16940862,0.48452732,-0.31949627,-0.13203327,0.012872819,-0.0682555310187769
DAL,"Delta Air Lines, Inc.",2017,4,2018-01-11 10:00:00,0.026686529,0.032018762,0.9412947,0.47644246,0.033559587,0.48999792,-0.44975594,-0.0015408248,0.013076344,0.051707326401080014
DAL,"Delta Air Lines, Inc.",2017,3,2017-10-11 10:00:00,0.025417414,0.038470615,0.936112,0.48760045,0.074476734,0.43792275,-0.46218303,-0.03600612,0.011130864,-0.001127573876705768
DAL,"Delta Air Lines, Inc.",2017,2,2017-07-13 10:00:00,0.036508605,0.020190518,0.9433008,0.47938594,0.087409176,0.43320474,-0.44287735,-0.06721866,0.015815701,-0.06012557942263357
DAL,"Delta Air Lines, Inc.",2017,1,2017-04-12 10:00:00,0.6200071,0.094199024,0.28579378,0.17922479,0.14734262,0.67343247,0.4407823,-0.0531436,0.41753292,0.013256284107293079
DAL,"Delta Air Lines, Inc.",2018,3,2018-10-11 10:00:00,0.021775965,0.040958095,0.93726593,0.55052465,0.024547515,0.42492792,-0.5287487,0.01641058,0.009253215,0.07486573603239935
DAL,"Delta Air Lines, Inc.",2018,2,2018-07-12 10:00:00,0.023948502,0.042243313,0.93380815,0.5144123,0.054991197,0.43059644,-0.4904638,-0.012747884,0.01031214,0.052418568110357895
DAL,"Delta Air Lines, Inc.",2018,1,2018-04-12 13:15:00,0.024582164,0.036797613,0.93862015,0.5713565,0.037135616,0.3915079,-0.5467743,-0.00033800304,0.0096241115,0.050663989762978784
DE,Deere & Company,2015,4,2015-11-25 10:00:00,0.02560228,0.03297477,0.9414229,0.22473824,0.6736386,0.10162318,-0.19913596,-0.6406638,0.002601785,0.044591373753960994
DE,Deere & Company,2015,3,2015-08-21 10:00:00,0.02299166,0.035978884,0.9410295,0.10838833,0.4903725,0.4012392,-0.08539667,-0.45439363,0.009225154,-0.06721872167318
DE,Deere & Company,2015,2,2015-05-22 10:00:00,0.033649072,0.02933852,0.9370125,0.17868526,0.39241168,0.42890304,-0.14503619,-0.36307317,0.014432189,0.044506151640491
DE,Deere & Company,2015,1,2015-02-20 10:00:00,0.025237719,0.029810086,0.9449522,0.22450335,0.3185201,0.4569766,-0.19926563,-0.28871,0.011533047,-0.01546485893406618
DE,Deere & Company,2016,4,2016-11-23 10:00:00,0.07156826,0.7132473,0.21518439,0.19617797,0.16077492,0.6430471,-0.124609716,0.55247235,0.04602176,0.12156668755524
DE,Deere & Company,2016,3,2016-08-19 10:00:00,0.024551604,0.03434531,0.9411031,0.17906246,0.5666587,0.25427896,-0.15451086,-0.53231335,0.006242956,0.1355932131349418
DE,Deere & Company,2016,2,2016-05-20 10:00:00,0.026783768,0.024949363,0.9482669,0.1292125,0.42515177,0.44563574,-0.102428734,-0.4002024,0.011935804,-0.05020743795879092
DE,Deere & Company,2016,1,2016-02-19 10:00:00,0.032015514,0.02481709,0.9431674,0.20188172,0.32493216,0.47318608,-0.1698662,-0.30011508,0.015149295,-0.026463424050871733
DE,Deere & Company,2017,4,2017-11-22 10:00:00,0.023376204,0.032722406,0.9439015,0.4257416,0.21811438,0.35614398,-0.40236542,-0.18539196,0.008325295,0.05766828232202081
DE,Deere & Company,2017,3,2017-08-18 10:00:00,0.023792638,0.03609359,0.9401138,0.3221201,0.25329083,0.4245891,-0.29832748,-0.21719724,0.010102094,-0.07102203626317306
DE,Deere & Company,2017,2,2017-05-19 10:00:00,0.026174925,0.030926907,0.9428982,0.41800195,0.17434862,0.40764946,-0.39182702,-0.14342171,0.010670194,0.06864217097858917
DE,Deere & Company,2017,1,2017-02-17 10:00:00,0.0275441,0.033663776,0.9387921,0.3289363,0.21007274,0.460991,-0.3013922,-0.17640896,0.012697582,-0.006483954237997825
DE,Deere & Company,2018,4,2018-11-21 10:00:00,0.028241782,0.027678626,0.9440796,0.4536148,0.08358242,0.46280277,-0.42537302,-0.0559038,0.013070375,0.04635622421441912
DE,Deere & Company,2018,3,2018-08-17 10:00:00,0.028705312,0.027751561,0.94354314,0.5298315,0.0875823,0.3825862,-0.5011262,-0.059830736,0.010982256,0.041980694959447735
DE,Deere & Company,2018,2,2018-05-18 10:00:00,0.025575135,0.031696927,0.94272804,0.42047757,0.14480545,0.43471697,-0.39490244,-0.113108516,0.011117945,0.08259112023371987
DE,Deere & Company,2018,1,2018-02-16 10:00:00,0.03137307,0.027882198,0.94074476,0.44479367,0.106249735,0.44895658,-0.41342062,-0.07836754,0.014085146,-0.013824637453803227
DOV,Dover Corporation,2015,4,2016-01-26 10:00:00,0.024239458,0.035519484,0.9402411,0.24904497,0.44078988,0.3101651,-0.2248055,-0.4052704,0.007518234,0.057038707345918795
DOV,Dover Corporation,2015,3,2015-10-20 10:00:00,0.031066127,0.025439607,0.9434942,0.22652867,0.3368773,0.4365941,-0.19546255,-0.31143767,0.013563287,0.06628620472331105
DOV,Dover Corporation,2015,2,2015-07-21 10:00:00,0.03237191,0.027295366,0.9403328,0.1908471,0.38001218,0.4291407,-0.15847519,-0.3527168,0.013892103,-0.014460917698909777
DOV,Dover Corporation,2015,1,2015-04-21 10:00:00,0.027639449,0.02940986,0.94295067,0.17493722,0.3924485,0.43261424,-0.14729777,-0.36303866,0.011957219,0.030565360890676956
DOV,Dover Corporation,2016,4,2017-01-26 10:00:00,0.028487304,0.0322197,0.9392929,0.32387355,0.19089814,0.48522827,-0.29538625,-0.15867844,0.013822845,-0.037307450044365406
DOV,Dover Corporation,2016,3,2016-10-19 10:00:00,0.025974058,0.035600323,0.9384256,0.1935582,0.45895737,0.3474844,-0.16758415,-0.42335704,0.00902558,0.015477660310269778
DOV,Dover Corporation,2016,2,2016-07-21 10:00:00,0.029192263,0.030422399,0.94038534,0.26261538,0.33615574,0.40122885,-0.23342311,-0.30573335,0.011712778,-0.016981568393023627
DOV,Dover Corporation,2016,1,2016-04-21 10:00:00,0.022784313,0.03921478,0.9380008,0.12658443,0.38882175,0.48459378,-0.10380011,-0.34960696,0.011041136,-0.013311139622533554
DOV,Dover Corporation,2017,4,2018-01-30 10:00:00,0.025069645,0.032477695,0.94245267,0.38721466,0.061215162,0.5515702,-0.362145,-0.028737467,0.0138276685,0.018373231256718782
DOV,Dover Corporation,2017,3,2017-10-19 10:00:00,0.026790231,0.030734355,0.94247544,0.40552777,0.13462648,0.4598457,-0.37873754,-0.103892125,0.012319373,0.03132817672951973
DOV,Dover Corporation,2017,2,2017-07-20 10:00:00,0.028346902,0.03261747,0.9390356,0.4495109,0.07856151,0.47192755,-0.421164,-0.04594404,0.013377684,-0.016370275981305357
DOV,Dover Corporation,2017,1,2017-04-20 10:00:00,0.024983251,0.030805154,0.9442116,0.5652479,0.069597244,0.3651549,-0.54026467,-0.03879209,0.009122756,-0.01684643467959799
DOV,Dover Corporation,2018,3,2018-10-18 10:00:00,0.02363778,0.029308615,0.9470535,0.3063768,0.16542266,0.5282004,-0.28273904,-0.13611405,0.012485485,0.03069048442170354
DOV,Dover Corporation,2018,2,2018-07-19 10:00:00,0.027144985,0.02498435,0.9478707,0.22464214,0.13728428,0.6380737,-0.19749716,-0.11229993,0.0173205,0.08741141231965201
DOV,Dover Corporation,2018,1,2018-04-27 22:00:00,0.026618095,0.03420226,0.93917966,0.33311555,0.11498156,0.5519029,-0.30649745,-0.0807793,0.014690604,-0.03017763059502937
DOV,Dover Corporation,2019,4,2020-01-30 10:00:00,0.77624595,0.123233445,0.100520626,0.13945834,0.15860592,0.7019357,0.6367876,-0.035372473,0.5448747,-0.006215240094089237
EFX,Equifax Inc.,2015,4,2016-02-11 08:30:00,0.74629986,0.051298965,0.2024012,0.21469109,0.021074105,0.76423484,0.53160876,0.03022486,0.5703484,0.032854552025333876
EFX,Equifax Inc.,2015,3,2015-10-22 08:30:00,0.6530954,0.07547636,0.2714283,0.21074413,0.021136964,0.7681189,0.44235128,0.0543394,0.5016549,-0.02772795115030214
EFX,Equifax Inc.,2015,2,2015-07-23 08:30:00,0.64136505,0.052275684,0.30635932,0.25667542,0.026739538,0.716585,0.38468963,0.025536146,0.45959255,0.03620013978829169
EFX,Equifax Inc.,2016,4,2017-02-09 08:30:00,0.72384703,0.05608181,0.2200712,0.27148384,0.068532884,0.6599833,0.4523632,-0.012451075,0.47772694,0.04218635711961165
EFX,Equifax Inc.,2016,3,2016-10-27 08:30:00,0.745983,0.08903587,0.16498114,0.1859198,0.032306015,0.78177416,0.5600632,0.056729853,0.58319026,-0.020865667728498332
EFX,Equifax Inc.,2016,2,2016-07-31 08:30:00,0.7281142,0.080935396,0.19095041,0.22416419,0.05683791,0.71899796,0.50395,0.024097487,0.5235126,-0.011657798818389305
EFX,Equifax Inc.,2016,1,2016-05-01 08:30:00,0.59221643,0.2078522,0.19993143,0.2898649,0.027310543,0.68282455,0.30235153,0.18054166,0.40437993,0.009187939043522383
EFX,Equifax Inc.,2017,4,2018-03-03 08:00:00,0.29540697,0.3292069,0.3753861,0.19853249,0.09242762,0.7090398,0.096874475,0.2367793,0.2094553,0.03451696317570438
EFX,Equifax Inc.,2017,3,2017-11-13 08:30:00,0.26872858,0.379406,0.35186535,0.12603526,0.08356295,0.7904018,0.14269333,0.29584306,0.21240357,0.020017907849442483
EFX,Equifax Inc.,2017,2,2017-07-30 08:30:00,0.6813817,0.16726752,0.15135081,0.32325083,0.045321736,0.63142735,0.35813087,0.12194578,0.43024305,-0.0009440094576429457
EFX,Equifax Inc.,2017,1,2017-04-29 08:30:00,0.69915164,0.15132871,0.14951959,0.4254585,0.022991704,0.5515498,0.27369314,0.12833701,0.38561693,0.007822750426766202
EFX,Equifax Inc.,2019,4,2020-02-13 08:30:00,0.54037213,0.1673903,0.29223758,0.23232934,0.082065724,0.68560493,0.3080428,0.08532458,0.3704818,0.044762442627907684
EFX,Equifax Inc.,2019,3,2019-10-24 09:30:00,0.548201,0.26732072,0.18447825,0.29158723,0.034912024,0.67350066,0.2566138,0.2324087,0.36921376,-0.030082376284780422
EFX,Equifax Inc.,2019,2,2019-07-25 08:30:00,0.4895502,0.29763705,0.21281274,0.4018957,0.03838079,0.5597235,0.0876545,0.25925624,0.27401274,-0.006613657675320201
EFX,Equifax Inc.,2019,1,2019-05-10 08:30:00,0.31862035,0.46440455,0.2169751,0.24305592,0.021711623,0.7352324,0.07556443,0.44269294,0.23426001,0.021371064838875548
EFX,Equifax Inc.,2018,4,2019-02-21 08:30:00,0.27083707,0.33108363,0.39807937,0.23760855,0.06919889,0.6931926,0.033228517,0.26188475,0.18774225,0.01283783317981936
EFX,Equifax Inc.,2018,3,2018-10-25 08:30:00,0.53471446,0.31906983,0.14621566,0.30586305,0.09535971,0.5987772,0.22885141,0.22371012,0.3201748,-0.12378651977867061
EFX,Equifax Inc.,2018,2,2018-07-26 08:30:00,0.41314536,0.36349332,0.22336133,0.2571907,0.0298094,0.71299994,0.15595466,0.3336839,0.29457262,-0.008411883301748838
EFX,Equifax Inc.,2018,1,2018-04-26 08:30:00,0.24944256,0.43887493,0.31168243,0.27187964,0.050384935,0.67773545,-0.02243708,0.38849,0.16905607,-0.057584645311779654
